"","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","ExterQual","ExterCond","GarageQual","GarageCond","FireplaceQu","KitchenQual","HeatingQC","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinType2","Functional","GarageFinish","Fence","NewerDwelling","RegularLotShape","LandLeveled","LandSlopeGentle","ElectricalSB","GarageDetchd","HasPavedDrive","HasWoodDeck","Has2ndFlr","HasMasVnr","HasShed","Remodeled","RecentRemodel","NewHouse","HasX2ndFlrSF","HasMasVnrArea","HasWoodDeckSF","HasOpenPorchSF","HasEnclosedPorch","HasX3SsnPorch","HasScreenPorch","HighSeason","NbrhRich","NeighborhoodBin","PartialPlan","TotalArea","AreaInside","Age","TimeSinceSold","YearSinceRemodel","SalePrice"
"861",50,55,7642,7,8,2,6,0,0,0,912,912,912,514,0,1426,0,0,1,1,3,1,7,1,2,1,216,0,240,0,0,0,0,0,6,6,4,3,3,3,4,4,3,3,1,1,1,7,1,4,4,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,3,0,12829,1426,92,3,9,189950
"862",190,75,11625,5,4,4,4,0,841,0,198,1039,1039,0,0,1039,1,0,1,1,3,1,6,0,4,2,504,0,0,0,0,0,0,0,4,6,3,3,3,3,0,3,4,3,2,4,1,7,1,3,3,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,16360,1039,45,0,45,131500
"863",20,81,9672,6,5,5,5,0,338,0,702,1040,1097,0,0,1097,0,0,2,0,3,1,6,0,5,2,480,0,0,0,0,0,0,0,5,6,3,3,3,3,0,3,2,4,1,6,1,7,1,4,9,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,2,0,14507,1097,26,0,25,152000
"864",20,70,7931,5,5,4,4,0,1148,0,0,1148,1148,0,0,1148,1,0,1,0,3,1,6,0,4,1,672,0,0,0,0,0,0,0,7,6,3,3,3,3,0,3,2,3,1,4,1,7,1,4,9,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2,0,13265,1148,51,1,50,132500
"865",20,72,8640,7,5,6,6,0,0,0,1372,1372,1372,0,0,1372,0,0,2,0,3,1,6,0,6,2,529,0,140,0,0,0,0,0,5,6,4,3,3,3,0,4,4,5,1,1,1,7,2,3,9,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,3,1,14869,1372,3,2,0,250580
"866",20,73,8750,5,6,4,4,76,828,0,174,1002,1002,0,0,1002,1,0,1,0,3,1,5,0,5,2,902,0,0,0,0,0,0,0,8,6,3,3,3,3,0,3,2,3,1,4,1,7,1,2,9,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,2,0,13809,1002,40,1,39,148500
"867",20,67,10656,8,5,6,6,274,0,0,1638,1638,1646,0,0,1646,0,0,2,0,3,1,6,1,6,3,870,192,80,0,0,0,0,0,11,6,4,3,3,3,4,4,4,4,3,1,1,7,1,3,9,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,3,1,18707,1646,4,3,0,248900
"868",20,85,6970,4,5,4,4,0,932,0,108,1040,1120,0,0,1120,1,0,1,1,3,1,5,0,4,2,544,168,0,0,0,0,0,400,5,6,3,3,3,3,0,2,2,3,1,5,1,7,1,3,9,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,12087,1120,49,3,46,129000
"869",60,64,14762,5,6,3,3,0,0,0,0,0,1547,720,53,2320,0,0,2,0,2,1,7,1,5,2,672,120,144,0,0,0,0,0,5,6,3,3,3,3,3,3,3,0,0,1,1,7,1,3,14,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,2,0,20402,2267,62,4,56,169000
"870",60,80,9938,7,5,6,6,246,750,0,300,1050,1062,887,0,1949,1,0,2,1,3,1,8,1,6,2,574,156,90,0,0,0,0,0,6,6,4,3,3,3,3,4,4,4,1,6,1,7,2,4,14,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,2,0,17082,1949,17,0,16,236000
"871",20,60,6600,5,5,4,4,0,0,0,894,894,894,0,0,894,0,0,1,0,2,1,5,0,4,1,308,0,0,0,0,0,0,0,8,6,3,3,3,3,0,3,3,3,1,1,1,7,1,3,9,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2,0,10544,894,48,1,47,109500
"872",60,70,8750,6,5,6,6,116,505,0,299,804,804,878,0,1682,0,0,2,1,3,1,7,0,6,2,523,0,77,0,0,0,0,0,6,6,3,3,3,3,0,4,4,4,1,6,1,7,1,3,14,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2,0,14508,1682,12,0,12,200500
"873",20,74,8892,5,7,4,6,0,0,0,105,105,910,0,0,910,0,0,1,0,3,1,5,0,4,2,414,196,0,150,0,0,0,0,10,6,4,3,3,3,0,4,3,3,3,1,1,7,1,0,9,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,2,0,11756,910,57,2,12,116000
"874",40,60,12144,5,7,3,3,0,375,0,457,832,1036,0,232,1268,0,0,1,0,3,1,6,1,3,1,288,0,28,0,0,0,0,0,9,6,4,3,3,3,4,3,3,3,1,3,1,7,1,3,7,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,2,0,16720,1036,61,1,59,133000
"875",50,52,5720,5,6,3,3,0,0,0,676,676,676,455,0,1131,0,0,1,1,3,1,5,0,3,1,200,26,0,0,0,0,0,0,8,6,3,3,3,3,0,3,4,3,1,1,1,7,1,3,4,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,9612,1131,69,1,59,66500
"876",60,75,9000,8,5,6,6,0,64,0,1120,1184,1184,1426,0,2610,0,0,2,1,4,1,11,1,6,2,550,208,364,0,0,0,0,0,8,6,4,3,3,3,4,5,4,4,3,6,1,7,2,3,14,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,3,1,17785,2610,3,3,0,303477
"877",20,94,25286,4,5,4,4,0,633,0,431,1064,1040,0,0,1040,1,0,1,0,3,1,5,0,4,2,648,0,0,0,0,0,0,0,1,6,3,3,3,3,0,3,3,3,4,5,1,7,1,3,9,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2,0,30236,1040,47,3,44,132250
"878",60,74,8834,9,5,6,6,216,1170,0,292,1462,1462,762,0,2224,1,0,2,1,4,1,10,1,6,3,738,184,0,0,0,0,0,0,6,6,4,3,3,3,4,5,4,5,1,6,1,7,2,3,14,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,4,0,17418,2224,6,1,4,350000
"879",85,88,11782,5,7,4,6,0,899,0,210,1109,1155,0,0,1155,1,0,1,0,3,1,6,0,5,2,576,192,0,0,0,0,0,400,6,6,3,3,3,3,0,4,2,3,3,5,1,1,1,2,5,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,17166,1155,49,0,15,148000
"880",20,70,7000,5,8,5,6,90,646,0,218,864,864,0,0,864,1,0,1,0,3,1,6,0,5,1,336,0,0,0,0,0,0,0,7,6,4,4,3,3,0,3,4,3,1,5,1,7,1,0,9,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,2,0,10952,864,32,1,4,136500
"881",20,60,7024,5,5,6,6,0,980,0,110,1090,1090,0,0,1090,1,0,1,1,2,1,5,0,6,2,450,0,49,0,0,0,0,0,6,6,3,3,3,3,0,3,3,5,1,5,1,7,2,3,9,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,11943,1090,5,3,1,157000
"882",50,44,13758,7,5,5,5,117,902,0,254,1156,1187,530,0,1717,0,0,2,1,3,1,7,1,5,2,400,168,36,0,0,0,0,0,4,6,4,4,3,3,3,4,4,4,2,2,1,7,1,3,4,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,3,0,20269,1717,20,3,16,187500
"883",60,64,9636,6,5,6,6,0,0,0,808,808,808,785,0,1593,0,0,2,1,3,1,7,1,6,2,389,342,40,0,0,0,0,0,12,6,3,3,3,3,3,3,3,4,1,1,1,7,1,2,14,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,2,0,15273,1593,18,1,16,178000
"884",75,60,6204,4,5,2,3,0,0,0,795,795,954,795,481,2230,1,0,1,0,5,1,10,0,6,1,440,0,188,0,0,0,0,0,3,6,4,3,3,4,0,3,2,3,1,1,1,7,1,3,12,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,2,0,12942,1749,98,4,56,118500
"885",20,65,7150,5,5,4,4,60,432,0,460,892,892,0,0,892,0,0,1,0,3,1,5,0,4,1,288,0,0,0,0,0,0,0,7,6,3,3,3,3,0,3,2,3,1,4,1,7,1,0,9,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,2,0,11131,892,43,1,42,100000
"886",120,50,5119,9,5,6,6,60,1238,0,460,1698,1709,0,0,1709,1,0,2,0,2,1,5,1,6,2,506,97,65,0,0,0,0,0,1,6,4,3,3,3,3,4,4,5,3,6,1,7,2,3,13,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,3,0,12711,1709,11,2,8,328900
"887",90,70,8393,5,5,4,6,122,528,0,1098,1626,1712,0,0,1712,0,0,2,0,4,2,8,0,6,2,588,272,54,0,0,0,0,0,6,6,3,3,3,3,0,3,4,3,1,2,1,7,2,3,2,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,2,0,16175,1712,51,4,1,145000
"888",50,59,16466,5,7,4,4,0,0,0,816,816,872,521,0,1393,0,0,1,1,3,1,8,0,4,1,300,121,0,0,0,265,0,0,4,6,3,4,3,3,0,3,2,3,1,1,1,7,1,3,4,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,21629,1393,55,2,53,135500
"889",20,95,15865,8,6,4,4,0,351,823,1043,2217,2217,0,0,2217,1,0,2,0,4,1,8,1,4,2,621,81,207,0,0,224,0,0,10,6,4,4,3,3,3,4,4,3,4,5,3,7,1,3,9,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,25961,2217,40,3,37,268000
"890",20,128,12160,6,4,4,4,90,1024,0,481,1505,1505,0,0,1505,1,0,1,0,2,1,6,1,4,2,505,0,0,0,162,0,0,0,2,6,3,3,3,3,3,3,4,3,1,4,1,7,1,3,9,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,2,0,19065,1505,57,1,56,149500
"891",50,60,8064,5,7,3,6,0,0,0,672,672,672,252,0,924,0,0,1,0,3,1,6,1,6,2,576,0,0,0,0,0,0,2000,7,6,3,4,3,3,1,3,4,3,2,1,1,7,1,2,4,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,2,0,11892,924,61,3,1,122900
"892",60,70,11184,6,5,5,5,92,226,500,192,918,918,765,0,1683,0,0,2,1,3,1,7,1,5,2,440,243,0,0,0,0,0,0,7,6,3,3,3,3,3,3,3,3,1,2,3,7,1,3,14,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,17231,1683,32,1,31,172500
"893",20,70,8414,6,8,4,6,0,663,0,396,1059,1068,0,0,1068,0,1,1,0,3,1,6,0,4,1,264,192,0,0,0,0,0,0,2,6,3,3,3,3,0,3,2,3,1,6,1,7,1,2,9,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,13194,1068,47,4,3,154500
"894",20,72,13284,5,5,4,4,0,1064,0,319,1383,1383,0,0,1383,1,0,1,0,3,1,6,1,4,1,354,511,116,0,0,0,0,0,6,6,3,3,3,3,4,3,2,4,2,4,1,7,1,4,9,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,19869,1383,56,2,54,165000
"895",90,64,7018,5,5,5,5,0,0,0,0,0,1535,0,0,1535,0,0,2,0,4,2,8,0,5,2,400,0,0,0,0,0,0,0,6,6,3,3,3,3,0,3,2,0,0,1,1,7,1,3,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2,0,10552,1535,31,1,30,118858
"896",60,71,7056,6,5,4,4,415,400,0,380,780,983,813,0,1796,1,0,1,1,4,1,8,1,4,2,483,0,50,0,0,0,0,0,10,6,3,3,3,3,3,3,2,3,1,4,1,7,1,3,14,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,13227,1796,47,2,45,140000
"897",30,50,8765,4,6,3,3,0,285,0,666,951,951,0,0,951,0,0,1,0,2,1,6,0,3,1,327,0,28,0,0,0,0,0,4,6,3,3,3,3,0,3,4,3,1,5,1,7,1,3,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,12974,951,74,4,56,106500
"898",90,64,7018,5,5,5,5,0,0,0,0,0,1120,1120,0,2240,0,0,2,0,6,2,12,0,5,2,528,154,0,0,0,0,0,0,6,6,3,3,3,3,0,3,2,0,0,1,1,7,1,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,2,0,12244,2240,31,1,30,142953
"899",20,100,12919,9,5,6,6,760,2188,0,142,2330,2364,0,0,2364,1,0,2,1,2,1,11,2,6,3,820,0,67,0,0,0,0,0,3,6,5,3,3,3,4,5,4,5,4,6,1,7,2,3,9,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,4,1,24054,2364,1,0,0,611657
"900",20,65,6993,5,7,4,6,0,465,0,447,912,1236,0,0,1236,0,0,1,0,3,1,6,1,4,1,288,0,0,0,0,0,0,0,6,6,3,3,3,3,3,3,2,3,1,4,1,7,1,3,9,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,11642,1236,49,4,12,135000
"901",20,73,7340,4,6,4,4,0,322,0,536,858,858,0,0,858,0,0,1,0,2,1,4,0,5,1,684,0,0,0,0,0,0,0,6,6,3,3,3,3,0,3,2,3,1,5,1,7,1,3,9,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2,0,11529,858,39,3,36,110000
"902",20,64,8712,5,7,4,6,0,860,0,132,992,1306,0,0,1306,1,0,1,0,2,1,5,0,4,1,756,0,0,0,0,0,0,0,5,6,3,4,3,3,0,3,2,3,2,4,1,7,1,3,9,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,2,0,14128,1306,53,1,9,153000
"903",60,63,7875,7,5,6,6,0,0,0,783,783,807,702,0,1509,0,0,2,1,3,1,8,1,6,2,393,0,75,0,0,0,0,0,7,6,4,3,3,3,4,4,4,4,1,1,1,7,2,3,14,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,2,0,12990,1509,7,4,3,180000
"904",20,50,14859,7,5,6,6,27,0,0,1670,1670,1670,0,0,1670,0,0,2,0,3,1,7,1,6,3,690,144,60,0,0,0,0,0,8,6,4,3,3,3,4,4,4,4,1,1,1,7,1,3,9,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,2,1,22510,1670,4,4,0,240000
"905",20,72,6173,5,6,4,4,75,599,0,277,876,902,0,0,902,0,0,1,0,3,1,6,0,4,1,288,0,0,0,0,0,0,0,8,6,3,3,3,3,0,3,2,3,1,6,1,7,1,2,9,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,10164,902,43,3,40,125500
"906",20,80,9920,5,5,4,4,110,354,290,412,1056,1063,0,0,1063,1,0,1,0,3,1,6,0,4,1,280,0,0,164,0,0,0,0,2,6,3,3,3,3,0,3,2,3,1,3,2,7,1,2,9,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,2,0,14792,1063,56,0,56,128000
"907",20,116,13501,8,5,6,6,208,63,0,1560,1623,1636,0,0,1636,1,0,2,0,3,1,8,1,6,3,865,0,60,0,0,0,0,0,6,6,4,3,3,3,4,4,4,4,1,6,1,7,1,3,9,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,3,0,21268,1636,4,3,1,255000
"908",50,86,11500,7,7,3,5,0,223,0,794,1017,1020,1037,0,2057,0,0,1,1,3,1,6,1,3,1,180,0,0,0,0,322,0,0,6,6,4,3,2,3,4,4,3,4,1,3,1,7,2,3,4,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,3,0,18236,2057,74,4,19,250000
"909",20,74,8885,5,5,5,5,0,301,324,239,864,902,0,0,902,1,0,1,0,2,1,5,0,5,2,484,164,0,0,0,0,0,0,6,6,3,3,3,3,0,3,2,4,3,4,5,7,1,2,9,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,2,0,13139,902,27,4,23,131000
"910",60,149,12589,6,5,6,6,0,0,0,742,742,742,742,0,1484,0,0,2,1,3,1,8,1,6,2,390,36,24,0,0,0,0,0,6,6,4,3,3,3,4,4,4,4,1,1,1,7,2,3,14,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2,0,17640,1484,5,1,4,174000
"911",90,80,11600,5,5,4,4,361,443,0,662,1105,1105,1169,0,2274,0,0,2,0,5,2,12,0,4,2,480,0,0,0,0,0,0,0,1,6,3,3,3,3,0,3,2,3,1,3,1,7,1,3,2,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,2,0,19279,2274,50,0,50,154300
"912",20,70,9286,5,7,5,5,0,196,0,1072,1268,1268,0,0,1268,0,0,1,1,3,1,5,0,5,1,252,173,0,0,0,0,0,0,10,6,3,3,3,3,0,4,2,4,3,5,1,7,1,3,9,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,2,0,14853,1268,33,1,20,143500
"913",30,51,6120,5,7,2,3,0,489,0,279,768,1015,0,0,1015,0,0,1,0,3,1,6,0,2,1,450,0,0,112,0,120,0,620,7,6,3,3,3,3,0,3,2,3,1,3,1,3,1,2,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,10419,1015,85,4,56,88000
"914",90,82,6270,5,6,3,3,0,284,0,717,1001,1001,1001,0,2002,0,0,2,0,4,2,8,0,3,3,871,0,0,0,0,0,0,0,8,6,3,3,3,3,0,3,2,3,1,4,1,7,1,3,2,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,3,0,13229,2002,61,3,57,145000
"915",160,30,3000,6,5,6,6,76,294,0,318,612,612,612,0,1224,0,0,2,1,2,1,4,0,6,2,528,0,234,0,0,0,0,0,6,6,4,3,3,3,0,4,4,4,3,6,1,7,1,3,11,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,3,1,7540,1224,1,1,0,173733
"916",160,21,2001,4,5,4,4,80,0,0,546,546,546,546,0,1092,0,0,1,1,3,1,6,0,4,1,286,0,0,0,0,0,0,0,1,6,3,3,3,3,0,3,1,3,1,1,1,7,1,3,11,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5664,1092,40,3,37,75000
"917",20,50,9000,2,3,3,3,0,50,0,430,480,480,0,0,480,1,0,0,0,1,1,4,0,4,1,308,0,0,0,0,0,0,0,10,6,3,3,3,3,0,3,2,3,3,4,1,7,1,3,9,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,11278,480,61,4,56,35311
"918",20,65,17140,4,6,4,4,0,1059,0,75,1134,1229,0,0,1229,0,0,1,0,3,1,6,0,4,1,284,0,0,0,0,0,0,0,4,6,3,3,3,3,0,3,4,3,1,5,1,7,1,3,9,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,22215,1229,54,1,53,135000
"919",60,103,13125,7,5,5,5,0,48,634,422,1104,912,1215,0,2127,1,0,2,1,4,1,8,1,5,3,833,72,192,224,0,0,0,0,11,6,4,3,3,3,3,4,4,5,2,4,6,7,1,4,14,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,21011,2127,19,3,16,238000
"920",20,87,11029,6,8,4,6,0,528,411,245,1184,1414,0,0,1414,1,0,1,0,3,1,6,1,5,2,601,0,51,0,0,190,0,0,5,6,5,3,3,3,3,3,4,4,1,5,4,3,1,3,9,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,2,0,17154,1414,52,2,6,176500
"921",60,70,8462,6,5,6,6,105,814,0,114,928,936,785,0,1721,0,1,2,1,3,1,7,0,6,2,471,300,87,0,0,0,0,0,7,6,4,4,3,3,0,4,4,4,1,6,1,7,1,3,14,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,14793,1721,16,3,13,201000
"922",90,67,8777,5,7,1,6,0,1084,0,188,1272,1272,928,0,2200,2,0,2,2,4,2,9,0,1,0,0,0,70,0,0,0,0,0,9,6,3,3,0,0,0,3,3,3,1,5,1,7,0,4,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,15858,2200,110,2,5,145900
"923",20,65,10237,6,5,6,6,0,28,0,1288,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,6,2,397,100,0,0,23,0,0,0,10,6,4,3,3,3,4,4,4,4,1,6,1,7,2,3,9,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,2,1,16086,1316,5,4,0,169990
"924",120,50,8012,6,5,6,6,0,165,841,598,1604,1617,0,0,1617,1,0,2,0,2,1,5,1,6,2,533,0,69,0,0,0,0,0,7,6,4,3,3,3,2,4,4,4,1,2,6,7,1,3,13,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,2,0,15106,1617,17,2,14,193000
"925",20,79,10240,6,6,5,5,157,625,1061,0,1686,1686,0,0,1686,1,0,2,0,3,1,7,1,5,2,612,384,131,0,0,0,0,0,5,6,3,4,3,3,3,3,2,4,1,4,2,7,1,3,9,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,2,0,18347,1686,30,4,26,207500
"926",20,80,15611,5,6,5,5,0,767,93,266,1126,1126,0,0,1126,0,1,2,0,3,1,6,0,5,2,540,180,0,0,0,0,0,0,3,6,3,3,3,3,0,5,2,4,3,5,2,7,1,3,9,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,2,0,20915,1126,33,2,31,175000
"927",60,93,11999,8,5,6,6,340,0,0,1181,1181,1234,1140,0,2374,0,0,2,1,4,1,10,1,6,3,656,104,100,0,0,0,0,0,5,6,4,3,3,3,4,5,4,4,1,1,1,7,2,3,14,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,4,0,20402,2374,7,3,3,285000
"928",60,80,9900,7,5,4,4,342,552,0,280,832,1098,880,0,1978,0,0,2,1,4,1,9,1,4,2,486,0,43,0,0,0,0,0,4,6,3,3,3,3,4,3,3,3,1,4,1,7,1,4,14,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,16471,1978,42,2,40,176000
"929",20,70,11838,8,5,6,6,0,0,0,1753,1753,1788,0,0,1788,0,0,2,0,3,1,7,1,6,2,522,202,151,0,0,0,0,0,6,6,4,3,3,3,3,5,4,4,3,1,1,7,1,3,9,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,2,0,19865,1788,9,1,8,236500
"930",60,64,13006,7,5,6,6,285,0,0,964,964,993,1243,0,2236,0,0,2,1,4,1,8,1,6,2,642,0,0,0,0,0,0,0,11,6,3,3,3,3,3,4,3,4,1,1,1,7,2,3,14,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,2,0,20397,2236,13,4,9,222000
"931",20,73,8925,8,5,6,6,0,16,0,1450,1466,1466,0,0,1466,0,0,2,0,3,1,7,0,6,3,610,100,18,0,0,0,0,0,7,6,4,3,3,3,0,4,4,4,3,6,1,7,2,3,9,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,3,0,15590,1466,3,1,2,201000
"932",20,70,9100,5,6,4,4,0,338,466,121,925,925,0,0,925,0,1,1,0,2,1,5,0,4,1,429,0,0,0,0,0,0,0,7,6,3,3,3,3,0,3,4,3,1,4,3,7,1,0,9,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2,0,13299,925,45,1,44,117500
"933",20,84,11670,9,5,6,6,302,0,0,1905,1905,1905,0,0,1905,0,0,2,0,3,1,8,1,6,3,788,0,191,0,0,0,0,0,3,6,5,3,3,3,4,5,4,5,1,1,1,7,2,3,9,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,3,0,20655,1905,4,3,1,320000
"934",20,63,8487,7,5,6,6,210,20,0,1480,1500,1500,0,0,1500,0,0,2,0,3,1,6,0,6,2,570,192,36,0,0,0,0,0,8,6,4,3,3,3,0,4,4,4,3,6,1,7,1,3,9,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,15558,1500,6,1,5,190000
"935",20,313,27650,7,7,4,6,0,425,0,160,585,2069,0,0,2069,1,0,2,0,4,1,9,1,4,2,505,0,0,0,0,0,0,0,11,6,3,3,3,3,4,4,4,4,4,6,1,7,1,3,9,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,2,0,33776,2069,50,2,1,242000
"936",30,52,5825,4,5,2,4,108,0,0,600,600,747,0,0,747,0,0,1,0,1,1,5,0,4,2,528,0,0,32,0,0,0,0,6,6,3,4,3,3,0,3,3,2,2,1,1,7,1,3,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,9239,747,84,4,53,79900
"937",20,67,10083,7,5,6,6,0,833,0,343,1176,1200,0,0,1200,1,0,2,0,2,1,5,0,6,2,555,0,41,0,0,0,0,0,8,6,4,3,3,3,0,4,4,4,1,6,1,7,1,3,9,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,2,0,15498,1200,7,1,6,184900
"938",60,75,9675,7,5,6,6,0,341,0,772,1113,1113,858,0,1971,0,0,2,1,3,1,8,1,6,2,689,0,48,0,0,0,0,0,2,6,4,3,3,3,4,4,4,4,2,6,1,7,1,3,14,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,3,0,16655,1971,5,1,4,253000
